"No.","Time","Source","Destination","Protocol","Length","Info"
"4559","95.350146","fe80::1c58:244b:28d5:a160","ff02::fb","MDNS","1484","Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question PTR EE3D0D0FF2B3@Uday�\200\231s MacBook Pro._raop._tcp.local PTR 2ED4F4E007E0@Rajashekhar._raop._tcp.local PTR F68B0E32CC9B@Abhinav�\200\231s MacBook Pro (2)._raop._tcp.local PTR B6862F7C09D1@Akshat�\200\231s MacBook Pro._raop._tcp.local PTR A20640907C75@Guru's Mac._raop._tcp.local PTR 6A37D6A47B32@Aryan�\200\231s MacBook Pro._raop._tcp.local PTR B205BE665DFC@Anurag�\200\231s MacBook Pro._raop._tcp.local PTR 22541E368433@Isham.�\200\231s MacBook Pro._raop._tcp.local PTR DABFA68F8380@Samarth�\200\231s MacBook Pro._raop._tcp.local PTR 1E3D6BF8E5D6@praveen�\200\231s MacBook Pro._raop._tcp.local PTR 864AF6D67E10@Rishab�\200\231s MacBook Pro._raop._tcp.local PTR FE1A82190F4A@Mobius�\200\231s MacBook Pro._raop._tcp.local PTR A2AE51E0AA9C@Arushi's MacBook._raop._tcp.local PTR 825C118E92DF@Vinnie's Macbook Pro._raop._tcp.local PTR E25A2917D384@Ram�\200\231s MacBook Pro._raop._tcp.local PTR E22E468A4D30@Trupthi�\200\231s MacBook Pro._raop._tcp.local PTR 2EEE9C29EBC2@Sabyasachi�\200\231s MacBook Pro._raop._tcp.local PTR 12DD1745D83E@Ishan�\200\231s MacBook Pro Work._raop._tcp.local PTR 02638270CE42@Prince._raop._tcp.local PTR D65B20BD3B6C@MacBook Pro (2)._raop._tcp.local PTR A6F658FA7858@Aniket�\200\231s MacBook Pro._raop._tcp.local PTR 361E4BF052D9@ARUN S._raop._tcp.local PTR A20CD3B5647B@Shalaka's Mac._raop._tcp.local PTR 22ED249094D9@Rohit�\200\231s MacBook Pro._raop._tcp.local PTR 1A70796CB06A@Sasank�\200\231s MacBook Pro._raop._tcp.local PTR 4A94A31441BF@Ritesh�\200\231s MacBook Pro._raop._tcp.local PTR 5A29F62E8200@Radhika�\200\231s MacBook Pro (2)._raop._tcp.local PTR 26BB00191289@Avinash�\200\231s MacBook Pro._raop._tcp.local PTR 2699707A1502@Sunayana�\200\231s MacBook Pro._raop._tcp.local"
"4560","95.350148","fe80::1c58:244b:28d5:a160","ff02::fb","MDNS","456","Standard query 0x0000 PTR 8E39A4EAB6A7@Prashansa�\200\231s MacBook Pro._raop._tcp.local PTR 22EA4268ACA2@Entertainment Room._raop._tcp.local PTR 26D967C428D8@Sidhesh�\200\231s MacBook Pro._raop._tcp.local PTR 6A40D1C82838@Arul�\200\231s MacBook Pro._raop._tcp.local PTR 46FFA9CEA41E@MacBook Pro (5)._raop._tcp.local PTR 5AA0320347E3@Xlib._raop._tcp.local PTR 86FB3D83E711@Amritanshu�\200\231s MacBook Pro._raop._tcp.local PTR 466C1B3E520C@Home Cinema._raop._tcp.local"
"4561","95.443489","fe80::1c58:244b:28d5:a160","ff02::fb","MDNS","1372","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR Uday�\200\231s MacBook Pro._airplay._tcp.local PTR Rajashekhar._airplay._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._airplay._tcp.local PTR Akshat�\200\231s MacBook Pro._airplay._tcp.local PTR Guru's Mac._airplay._tcp.local PTR Aryan�\200\231s MacBook Pro._airplay._tcp.local PTR Anurag�\200\231s MacBook Pro._airplay._tcp.local PTR Isham.�\200\231s MacBook Pro._airplay._tcp.local PTR Samarth�\200\231s MacBook Pro._airplay._tcp.local PTR praveen�\200\231s MacBook Pro._airplay._tcp.local PTR Rishab�\200\231s MacBook Pro._airplay._tcp.local PTR Mobius�\200\231s MacBook Pro._airplay._tcp.local PTR Arushi's MacBook._airplay._tcp.local PTR Vinnie's Macbook Pro._airplay._tcp.local PTR Ram�\200\231s MacBook Pro._airplay._tcp.local PTR Trupthi�\200\231s MacBook Pro._airplay._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._airplay._tcp.local PTR Ishan�\200\231s MacBook Pro Work._airplay._tcp.local PTR Prince._airplay._tcp.local PTR MacBook Pro (2)._airplay._tcp.local PTR Aniket�\200\231s MacBook Pro._airplay._tcp.local PTR ARUN S._airplay._tcp.local PTR Shalaka's Mac._airplay._tcp.local PTR Rohit�\200\231s MacBook Pro._airplay._tcp.local PTR Sasank�\200\231s MacBook Pro._airplay._tcp.local PTR Ritesh�\200\231s MacBook Pro._airplay._tcp.local PTR Radhika�\200\231s MacBook Pro (2)._airplay._tcp.local PTR Avinash�\200\231s MacBook Pro._airplay._tcp.local PTR Sunayana�\200\231s MacBook Pro._airplay._tcp.local PTR Prashansa�\200\231s MacBook Pro._airplay._tcp.local PTR Entertainment Room._airplay._tcp.local PTR MacBook Pro (5)._airplay._tcp.local PTR Sidhesh�\200\231s MacBook Pro._airplay._tcp.local PTR Arul�\200\231s MacBook Pro._airplay._tcp.local PTR Xlib._airplay._tcp.local PTR Amritanshu�\200\231s MacBook Pro._airplay._tcp.local PTR Home Cinema._airplay._tcp.local"
"4562","95.449773","192.168.0.122","54.156.53.159","TCP","54","[TCP Keep-Alive] 53681  >  443 [ACK] Seq=1981 Ack=476 Win=131264 Len=0"
"4563","95.450122","fe80::88e:323:b1b2:c18c","ff02::fb","MDNS","98","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"4564","95.450123","HewlettPacka_c4:85:36","Broadcast","0x8ffd","351","Ethernet II"
"4565","95.450123","HewlettPacka_c4:85:36","Broadcast","0x8ffd","351","Ethernet II"
"4566","95.541985","fe80::b3:acfa:f7a6:8c9d","ff02::fb","MDNS","685","Standard query response 0x0000 PTR Amritanshu�\200\231s MacBook Pro._ssh._tcp.local TXT PTR Amritanshu�\200\231s MacBook Pro._sftp-ssh._tcp.local PTR Amritanshu�\200\231s MacBook Pro._eppc._tcp.local PTR Amritanshu�\200\231s MacBook Pro._rfb._tcp.local TXT PTR Amritanshu�\200\231s MacBook Pro._airplay._tcp.local PTR 86FB3D83E711@Amritanshu�\200\231s MacBook Pro._raop._tcp.local PTR Amritanshu�\200\231s MacBook Pro._net-assistant._udp.local PTR Amritanshu�\200\231s MacBook Pro._companion-link._tcp.local"
"4567","95.541988","CpPlus_9e:dc:ee","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.245"
"4568","95.543683","fe80::439:41e9:aaa5:dfa3","ff02::fb","MDNS","446","Standard query response 0x0000 PTR Aryan�\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 62700 Aryans-MacBook-Pro.local AAAA, cache flush fe80::439:41e9:aaa5:dfa3 A, cache flush 192.168.0.162 NSEC, cache flush Aryan�\200\231s MacBook Pro._companion-link._tcp.local NSEC, cache flush Aryans-MacBook-Pro.local"
"4569","95.563570","35.200.190.88","192.168.0.122","TLSv1.2","1202","Application Data"
"4570","95.563747","192.168.0.122","35.200.190.88","TCP","66","53125  >  27017 [ACK] Seq=1 Ack=11361 Win=88 Len=0 TSval=12282967 TSecr=2790970045"
"4571","95.644677","fe80::88e:323:b1b2:c18c","ff02::fb","MDNS","470","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR D079BE59-2CCA-487A-A64B-042C6DE38C5A._asquic._udp.local SRV, cache flush 0 0 51493 Ram-Yogeshs-iPhone.local PTR, cache flush Ram-Yogeshs-iPhone.local PTR, cache flush Ram-Yogeshs-iPhone.local AAAA, cache flush fe80::88e:323:b1b2:c18c A, cache flush 192.168.1.170 NSEC, cache flush D079BE59-2CCA-487A-A64B-042C6DE38C5A._asquic._udp.local NSEC, cache flush C.8.1.C.2.B.1.B.3.2.3.0.E.8.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 170.1.168.192.in-addr.arpa NSEC, cache flush Ram-Yogeshs-iPhone.local"
"4572","95.644679","192.168.1.106","192.168.1.255","BROWSER","216","Get Backup List Request"
"4573","95.645781","192.168.1.106","192.168.1.255","NBNS","110","Registration NB MAC-2134F8<00>"
"4574","95.648856","fe80::c81:b413:2b85:9d36","ff02::fb","MDNS","824","Standard query response 0x0000 TXT, cache flush PTR _remotepairing._tcp.local PTR 3E344DB7-8DEF-4302-AB5A-73D389BB807C._remotepairing._tcp.local SRV, cache flush 0 0 49152 Kalpit-Singhs-iPhone.local TXT, cache flush PTR _apple-mobdev2._tcp.local PTR 90:a2:5b:6e:3d:9b@fe80::92a2:5bff:fe6e:3d9b-supportsRP-19._apple-mobdev2._tcp.local PTR 90:a2:5b:6e:3d:9b@fe80::92a2:5bff:fe6e:3d9b-supportsRP-19._apple-mobdev2._tcp.local PTR 90:a2:5b:6e:3d:9b@fe80::92a2:5bff:fe6e:3d9b-supportsRP-19._apple-mobdev2._tcp.local PTR 90:a2:5b:6e:3d:9b@fe80::92a2:5bff:fe6e:3d9b-supportsRP-19._apple-mobdev2._tcp.local PTR 90:a2:5b:6e:3d:9b@fe80::92a2:5bff:fe6e:3d9b-supportsRP-19._apple-mobdev2._tcp.local PTR, cache flush Kalpit-Singhs-iPhone.local PTR, cache flush Kalpit-Singhs-iPhone.local SRV, cache flush 0 0 32498 Kalpit-Singhs-iPhone.local AAAA, cache flush fe80::c81:b413:2b85:9d36 A, cache flush 192.168.1.228 NSEC, cache flush 3E344DB7-8DEF-4302-AB5A-73D389BB807C._remotepairing._tcp.local NSEC, cache flush 90:a2:5b:6e:3d:9b@fe80::92a2:5bff:fe6e:3d9b-supportsRP-19._apple-mobdev2._tcp.local NSEC, cache flush 6.3.D.9.5.8.B.2.3.1.4.B.1.8.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 228.1.168.192.in-addr.arpa NSEC, cache flush Kalpit-Singhs-iPhone.local"
"4575","95.674541","54.156.53.159","192.168.0.122","TCP","66","[TCP Keep-Alive ACK] 443  >  53681 [ACK] Seq=476 Ack=1982 Win=30720 Len=0 TSval=553456597 TSecr=4213560299"
"4576","95.737210","SHINEMANTech_03:ac:45","Apple_83:56:49","ARP","60","192.168.0.1 is at 28:b1:33:03:ac:45"
"4577","95.745960","192.168.0.148","192.168.1.255","NBNS","110","Release NB MAC-883CE7<00>"
"4578","95.848794","192.168.1.106","192.168.1.255","BROWSER","216","Get Backup List Request"
"4579","95.848797","192.168.1.106","192.168.1.255","BROWSER","216","Get Backup List Request"
"4580","95.950945","192.168.0.122","54.156.53.159","TCP","54","[TCP Keep-Alive] 53680  >  443 [ACK] Seq=6044 Ack=993 Win=131072 Len=0"
"4581","95.953851","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","452","Standard query response 0x0000 PTR 466C1B3E520C@Home Cinema._raop._tcp.local SRV, cache flush 0 0 7000 Home-Cinema.local TXT, cache flush A, cache flush 192.168.1.241 AAAA, cache flush fe80::1893:e6cd:b4da:e037 NSEC, cache flush 466C1B3E520C@Home Cinema._raop._tcp.local NSEC, cache flush Home-Cinema.local"
"4582","96.054482","192.168.1.118","192.168.1.255","UDP","594","51781  >  3490 Len=552"
"4583","96.054484","fe80::c3b:a4f9:1913:bc88","ff02::fb","MDNS","98","Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question"
"4584","96.156789","AdityaInfote_35:9f:5c","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.5"
"4585","96.259953","fe80::88e:323:b1b2:c18c","ff02::fb","MDNS","312","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR D079BE59-2CCA-487A-A64B-042C6DE38C5A._asquic._udp.local SRV, cache flush 0 0 51493 Ram-Yogeshs-iPhone.local AAAA, cache flush fe80::88e:323:b1b2:c18c A, cache flush 192.168.1.170 NSEC, cache flush D079BE59-2CCA-487A-A64B-042C6DE38C5A._asquic._udp.local NSEC, cache flush Ram-Yogeshs-iPhone.local"
"4586","96.259955","ASUSTekCOMPU_6c:77:4d","Broadcast","ARP","60","Who has 4.2.2.2? Tell 192.168.49.1"
"4587","96.263991","54.156.53.159","192.168.0.122","TCP","66","[TCP Keep-Alive ACK] 443  >  53680 [ACK] Seq=993 Ack=6045 Win=68864 Len=0 TSval=553457095 TSecr=941134254"
"4588","96.321882","172.64.148.235","192.168.0.122","TLSv1.2","90","Application Data"
"4589","96.322056","192.168.0.122","172.64.148.235","TCP","66","53457  >  443 [ACK] Seq=204 Ack=360 Win=2047 Len=0 TSval=3143319502 TSecr=3485766606"
"4590","96.322336","192.168.0.122","172.64.148.235","TLSv1.2","94","Application Data"
"4591","96.333167","172.64.148.235","192.168.0.122","TCP","66","443  >  53457 [ACK] Seq=360 Ack=232 Win=18 Len=0 TSval=3485766616 TSecr=3143319502"
"4592","96.468378","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","173","Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"4593","96.468380","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","278","Standard query response 0x0000 PTR, cache flush Home-Cinema.local PTR, cache flush Home-Cinema.local NSEC, cache flush 7.3.0.E.A.D.4.B.D.C.6.E.3.9.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 241.1.168.192.in-addr.arpa OPT"
"4594","96.469457","fe80::801:c65c:541:ed6b","ff02::fb","MDNS","120","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question"
"4595","96.567897","fe80::147c:3536:943d:a32f","ff02::fb","MDNS","219","Standard query response 0x0000 PTR Anurag�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4596","96.567899","fe80::1cb0:ae8:f030:ecf7","ff02::fb","MDNS","221","Standard query response 0x0000 PTR Sidhesh�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4597","96.573907","fe80::1449:cb5b:f292:3581","ff02::fb","MDNS","219","Standard query response 0x0000 PTR Mobius�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4598","96.573909","192.168.1.96","255.255.255.255","UDP","547","35732  >  29810 Len=505"
"4599","96.573984","fe80::1c98:54e:c58e:7305","ff02::fb","MDNS","188","Standard query response 0x0000 PTR Sunayana�\200\231s iPad._companion-link._tcp.local TXT"
"4600","96.670284","fe80::83f:fc38:1b03:45c8","ff02::fb","MDNS","229","Standard query response 0x0000 PTR Radhika�\200\231s MacBook Pro (2)._companion-link._tcp.local TXT"
"4601","96.670954","fe80::439:41e9:aaa5:dfa3","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4602","96.673627","fe80::104e:69d8:fdc9:9476","ff02::fb","MDNS","205","Standard query response 0x0000 PTR MacBook Pro (2)._companion-link._tcp.local TXT"
"4603","96.673628","fe80::8fd:f725:e757:7550","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4604","96.679926","fe80::1096:bd21:f663:cc03","ff02::fb","MDNS","205","Standard query response 0x0000 TXT PTR MacBook Pro (5)._companion-link._tcp.local"
"4605","96.679931","fe80::18d6:3c50:8a42:2415","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4606","96.679968","fe80::147c:3536:943d:a32f","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4607","96.679969","fe80::cd9:674d:277c:f661","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4608","96.681318","fe80::1c6e:fdb7:5424:1225","ff02::fb","MDNS","221","Standard query response 0x0000 PTR Trupthi�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4609","96.683333","fe80::104e:69d8:fdc9:9476","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4610","96.684718","fe80::c57:69cc:f203:766a","ff02::fb","MDNS","229","Standard query response 0x0000 TXT PTR Abhinav�\200\231s MacBook Pro (2)._companion-link._tcp.local"
"4611","96.684719","fe80::807:4ed:8d3a:eaa8","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4612","96.686598","fe80::88e:323:b1b2:c18c","ff02::fb","MDNS","143","Standard query response 0x0000 PTR D079BE59-2CCA-487A-A64B-042C6DE38C5A._asquic._udp.local"
"4613","96.772830","fe80::14c7:e835:b8df:3d64","ff02::fb","MDNS","221","Standard query response 0x0000 PTR praveen�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4614","96.772833","fe80::8fd:f725:e757:7550","ff02::fb","MDNS","213","Standard query response 0x0000 PTR Ram�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4615","96.772834","fe80::14c7:e835:b8df:3d64","ff02::fb","MDNS","248","Standard query 0x0000 PTR _rfb._tcp.local, ""QM"" question PTR Abhinav�\200\231s MacBook Pro (2)._rfb._tcp.local PTR Rohit�\200\231s MacBook Pro._rfb._tcp.local PTR datascience-mini's remote desktop on flam._rfb._tcp.local PTR Xlib._rfb._tcp.local"
"4616","96.875117","fe80::18d6:3c50:8a42:2415","ff02::fb","MDNS","215","Standard query response 0x0000 PTR nikk�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4617","96.875119","fe80::cd9:674d:277c:f661","ff02::fb","MDNS","215","Standard query response 0x0000 PTR Uday�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4618","96.881125","fe80::57:fb21:4edd:3f11","ff02::fb","MDNS","219","Standard query response 0x0000 PTR Akshat�\200\231s MacBook Pro._companion-link._tcp.local TXT"
"4619","96.881208","fe80::1893:e6cd:b4da:e037","ff02::fb","MDNS","892","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question TXT Anurag�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Mobius�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question PTR Guru's Mac._companion-link._tcp.local PTR Sabyasachi�\200\231s MacBook Pro._companion-link._tcp.local PTR Anurag�\200\231s MacBook Pro._companion-link._tcp.local PTR Arushi's MacBook._companion-link._tcp.local PTR Aniket�\200\231s MacBook Pro._companion-link._tcp.local PTR Aryan�\200\231s MacBook Pro._companion-link._tcp.local PTR Rohit�\200\231s MacBook Pro._companion-link._tcp.local PTR Shalaka's Mac._companion-link._tcp.local PTR Radhika�\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Isham.�\200\231s MacBook Pro._companion-link._tcp.local PTR Monisha�\200\231s MacBook Pro._companion-link._tcp.local PTR Sidhesh�\200\231s MacBook Pro._companion-link._tcp.local PTR Mobius�\200\231s MacBook Pro._companion-link._tcp.local PTR Sunayana�\200\231s iPad._companion-link._tcp.local PTR MacBook Pro (2)._companion-link._tcp.local PTR MacBook Pro (5)._companion-link._tcp.local PTR Trupthi�\200\231s MacBook Pro._companion-link._tcp.local PTR Samarth�\200\231s MacBook Pro._companion-link._tcp.local PTR Abhinav�\200\231s MacBook Pro (2)._companion-link._tcp.local PTR praveen�\200\231s MacBook Pro._companion-link._tcp.local PTR Ram�\200\231s MacBook Pro._companion-link._tcp.local OPT"
"4620","96.881987","fe80::801:c65c:541:ed6b","ff02::fb","MDNS","351","Standard query 0x0000 TXT Anurag�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Sidhesh�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Mobius�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Sunayana�\200\231s iPad._companion-link._tcp.local, ""QU"" question TXT praveen�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Ram�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT nikk�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Uday�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Akshat�\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question"
"4621","96.977019","fe80::10f5:507c:ea7c:3118","ff02::fb","MDNS","495","Standard query response 0x0000 PTR Ishan�\200\231s MacBook Pro Work._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 51061 Ishans-MacBook-Pro-Work.local AAAA, cache flush fe80::10f5:507c:ea7c:3118 A, cache flush 192.168.0.99 NSEC, cache flush Ishan�\200\231s MacBook Pro Work._companion-link._tcp.local NSEC, cache flush Ishans-MacBook-Pro-Work.local"
"4622","96.977271","fe80::147c:3536:943d:a32f","ff02::fb","MDNS","247","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Anurag�\200\231s MacBook Pro._companion-link._tcp.local"
"4623","96.977272","fe80::d:40e3:aa66:95ee","ff02::fb","MDNS","197","Standard query response 0x0000 PTR Rajashekhar._companion-link._tcp.local TXT"
"4624","96.977272","fe80::1cb0:ae8:f030:ecf7","ff02::fb","MDNS","284","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Sidhesh�\200\231s MacBook Pro._companion-link._tcp.local"
"4625","96.978115","fe80::cd9:674d:277c:f661","ff02::fb","MDNS","245","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Uday�\200\231s MacBook Pro._companion-link._tcp.local"
"4626","96.980540","fe80::1890:6275:9253:4be4","ff02::fb","MDNS","402","Standard query response 0x0000 TXT PTR ARUN S._companion-link._tcp.local AAAA, cache flush fe80::1890:6275:9253:4be4 A, cache flush 192.168.0.127 TXT, cache flush SRV, cache flush 0 0 49154 ARUN-S.local NSEC, cache flush ARUN-S.local NSEC, cache flush ARUN S._companion-link._tcp.local"
"4627","96.980969","fe80::845:3b34:395a:a6e0","ff02::fb","MDNS","479","Standard query response 0x0000 PTR Entertainment Room._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 49153 Entertainment-Room.local AAAA, cache flush fe80::845:3b34:395a:a6e0 A, cache flush 192.168.1.183 NSEC, cache flush Entertainment Room._companion-link._tcp.local NSEC, cache flush Entertainment-Room.local"
